"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Earring_No+Fur_Black+Hat_No",3,2,-0.00207443123889281,0.068614911798437,-0.136559658363829,0.132410795886044,-0.20722810934436
"Earring_No+Fur_Black+Hat_No",3,4,0.00187099702295453,0.0589970879022612,-0.113763295265477,0.117505289311386,0.187274843000651
"Earring_No+Fur_Black+Hat_No",3,6,-0.00129202503550878,0.065791471968975,-0.1302433100947,0.127659260023682,-0.129119073051553
"Earring_No+Fur_Black+Hat_No",3,10,-0.00110103925527902,0.0710698663978323,-0.14039797739503,0.138195898884472,-0.110043333395959
"Earring_No+Fur_Black+Hat_No",3,11,-0.00123915163409135,0.0628582040719022,-0.12444123161502,0.121962928346837,-0.123838420272593
"Earring_No+Fur_Black+Hat_No",3,13,-0.00270855006683959,0.0652993636449958,-0.130695302811031,0.125278202677352,-0.270488525462975
"Earring_No+Fur_Black+Hat_No",3,14,-0.00373519187752332,0.062364570517181,-0.125969750091198,0.118499366336151,-0.372822472559153
"Earring_No+Fur_Black+Hat_No",3,21,-0.000659810910126538,0.0595104120636859,-0.117300218554951,0.115980596734698,-0.0659593282774873
"Earring_No+Fur_Black+Hat_No",3,22,0.000114117375871098,0.0640701811862141,-0.125463437749109,0.125691672500851,0.0114123887506423
"Earring_No+Fur_Black+Hat_No",3,23,-0.00115736697495036,0.062967640820982,-0.124573942984075,0.122259209034174,-0.115669748410008
"Earring_No+Fur_Black+Hat_No",3,24,-5.38118723608224e-05,0.0683271446845208,-0.133975015454022,0.1338673917093,-0.00538104245280113
"Earring_No+Fur_Black+Hat_No",3,28,-0.000932562832435506,0.0613590413851333,-0.121196283947297,0.119331158282426,-0.0932128130856635
"Earring_No+Fur_Black+Hat_No",3,31,-0.00615985882611437,0.0661765759947587,-0.135865947775841,0.123546230123613,-0.614092579062464
