"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Earring_Silver.Stud",1,1,0.055114858191173,0.0356876068998298,-0.0148328513324934,0.12506256771484,5.6661973988819
"Earring_Silver.Stud",1,2,-0.0272354372049385,0.0239020018020314,-0.07408336073692,0.0196124863270429,-2.68678969508437
"Earring_Silver.Stud",1,3,-0.0213594827952608,0.0292511795896026,-0.0786917947908818,0.0359728292003602,-2.11329845374817
"Earring_Silver.Stud",1,4,0.0632690559839015,0.0344126422567361,-0.00417972283930125,0.130717834807104,6.53134296281181
"Earring_Silver.Stud",1,5,-0.0176131272732282,0.028907693341101,-0.0742722062217861,0.0390459516753297,-1.74589228152328
"Earring_Silver.Stud",1,6,0.0377892784265414,0.0444209754814545,-0.0492758335171095,0.124854390370192,3.85123728587786
"Earring_Silver.Stud",1,7,0.000577947778741418,0.0299892658749007,-0.058201013336064,0.0593569088935468,0.0578114822738174
"Earring_Silver.Stud",1,8,0.0455681655312569,0.0348635895780187,-0.0227644700416598,0.113900801104174,4.66223457506414
"Earring_Silver.Stud",1,9,0.0923606036990625,0.0360234178124655,0.0217547047866301,0.162966502611495,9.67602465826653
"Earring_Silver.Stud",1,10,0.0342040406215157,0.030675443181381,-0.0259198280139909,0.0943279092570224,3.47957255519609
"Earring_Silver.Stud",1,11,-0.0320021975487071,0.042182624806527,-0.1146801421695,0.0506757470720859,-3.14955462588511
"Earring_Silver.Stud",1,12,0.0423800635592061,0.0414008351664656,-0.0387655733670665,0.123525700485479,4.3290920269949
"Earring_Silver.Stud",1,13,0.00651380641310557,0.0286162859867869,-0.0495741141209967,0.0626017269472079,0.653506738832244
"Earring_Silver.Stud",1,14,0.0353345889281431,0.0341807081782178,-0.0316595991011639,0.10232877695745,3.59662736631043
"Earring_Silver.Stud",1,15,0.0296157690823838,0.0189424416686313,-0.00751141658813356,0.0667429547529012,3.00586775173852
"Earring_Silver.Stud",1,16,-0.0509426009498689,0.0311775384402716,-0.112050576292801,0.0101653743930635,-4.96667828090764
"Earring_Silver.Stud",1,17,0.0105091635306805,0.027224663816946,-0.0428511775505337,0.0638695046118946,1.05645787421196
"Earring_Silver.Stud",1,18,0.0193114372866128,0.0389576550865604,-0.0570455666830456,0.0956684412562712,1.94991092165868
"Earring_Silver.Stud",1,19,-0.0626358216597889,0.024308780018674,-0.11028103049639,-0.0149906128231879,-6.0714521163413
"Earring_Silver.Stud",1,20,-0.0109008027892103,0.0408766968750385,-0.0910191286642858,0.0692175230858652,-1.08416043372935
"Earring_Silver.Stud",1,21,0.0657671610526385,0.0438358073157468,-0.0201510212862252,0.151685343391502,6.79780213357861
"Earring_Silver.Stud",1,22,0.0689524193306888,0.0383201499068255,-0.00615507448668919,0.144059913148067,7.13852307091944
"Earring_Silver.Stud",1,23,0.00689444375531826,0.0288440077109792,-0.049639811358201,0.0634286988688376,0.691826514627847
"Earring_Silver.Stud",1,24,-0.0591850293877544,0.0377953376548595,-0.133263891191279,0.0148938324157702,-5.74676431630293
"Earring_Silver.Stud",1,25,-0.00603830450911569,0.0399747180555286,-0.0843887518979517,0.0723121428797203,-0.602011058701013
"Earring_Silver.Stud",1,26,-0.0207172542365785,0.0303889928924638,-0.0802796803058076,0.0388451718326505,-2.05041262712454
"Earring_Silver.Stud",1,27,-0.0575895963860121,0.0308964626126822,-0.118146663106869,0.00296747033484503,-5.59626957335495
"Earring_Silver.Stud",1,28,0.00566630277531452,0.0271471479127191,-0.0475421071336149,0.0588747126842439,0.568238663320475
"Earring_Silver.Stud",1,29,0.0151867158746752,0.0540586223554655,-0.0907681839420371,0.121141615691388,1.53026200354252
"Earring_Silver.Stud",1,30,0.0550468126047844,0.053783250812734,-0.0503683589881742,0.160461984197743,5.65900752514079
"Earring_Silver.Stud",1,31,0.0621945282752699,0.0411378972215432,-0.0184357502789548,0.142824806829495,6.41693356200437
"Earring_Silver.Stud",1,32,-0.0487482642490986,0.0376454857932521,-0.122533416403873,0.0250368879056755,-4.75791420970025
"Earring_Silver.Stud",1,33,0.0373502461800327,0.0318610783986962,-0.0250974674814119,0.0997979598414772,3.80565325103235
"Earring_Silver.Stud",1,34,-0.055103427555346,0.0439359010429802,-0.141217793599587,0.0310109384888952,-5.36127396293163
"Earring_Silver.Stud",1,35,-0.0573235791174222,0.0398006435984363,-0.135332840570357,0.0206856823355129,-5.57115321029712
