"treatment_combo","covariate","trait","level","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Fur_Black","Fur_Black","Fur","Black",1,1,-0.0779733694942286,0.0117629910824675,-0.101028832015865,-0.0549179069725923,-7.50109408579736
"Fur_Black","Fur_Black","Fur","Black",1,2,-0.115881596278408,0.0223858159419822,-0.159757795524693,-0.0720053970321232,-10.9419334879875
"Fur_Black","Fur_Black","Fur","Black",1,3,-0.11587656680045,0.0138498299483622,-0.14302223349924,-0.0887309001016603,-10.9414855712786
"Fur_Black","Fur_Black","Fur","Black",1,4,-0.0736718273256295,0.0384499076705895,-0.149033646359985,0.0016899917087259,-7.10234914721429
"Fur_Black","Fur_Black","Fur","Black",1,5,-0.127584067828606,0.023210768701006,-0.173077174482577,-0.0820909611746339,-11.9780585411178
"Fur_Black","Fur_Black","Fur","Black",1,6,-0.123300185840989,0.0400741811910478,-0.201845580975442,-0.0447547907065348,-11.6001741033187
"Fur_Black","Fur_Black","Fur","Black",1,7,-0.0819691172684493,0.0137950822599412,-0.109007478497934,-0.0549307560389646,-7.86995894697328
"Fur_Black","Fur_Black","Fur","Black",1,8,-0.0715526162091671,0.0303434791788966,-0.131025835399804,-0.0120793970185298,-6.9052706611321
"Fur_Black","Fur_Black","Fur","Black",1,9,-0.067880880903196,0.0397855578277643,-0.145860574245614,0.0100988124392219,-6.56282315304524
"Fur_Black","Fur_Black","Fur","Black",1,10,-0.0930577347001715,0.0271320078032464,-0.146236469994534,-0.0398789994058086,-8.88591056687877
"Fur_Black","Fur_Black","Fur","Black",1,11,-0.0136496456858757,0.0301179054560622,-0.0726807403797577,0.0453814490080063,-1.35569116804674
"Fur_Black","Fur_Black","Fur","Black",1,12,-0.0718131813265045,0.0176593464299259,-0.106425500329159,-0.0372008623238497,-6.92952474018508
"Fur_Black","Fur_Black","Fur","Black",1,13,-0.131381416308508,0.0312006869425077,-0.192534762715824,-0.0702280699011933,-12.3116746974215
"Fur_Black","Fur_Black","Fur","Black",1,14,-0.0958346618490746,0.0276823845916593,-0.150092135648727,-0.0415771880494224,-9.13857677528044
"Fur_Black","Fur_Black","Fur","Black",1,15,-0.0944281529881006,0.0225563548541316,-0.138638608502199,-0.0502176974740027,-9.01068946215755
"Fur_Black","Fur_Black","Fur","Black",1,16,-0.0382744472010062,0.0470108215497289,-0.130415657438475,0.0538667630364625,-3.75512367277383
"Fur_Black","Fur_Black","Fur","Black",1,17,-0.0829049564803681,0.019072984273547,-0.12028800565652,-0.0455219073042159,-7.95613752105241
"Fur_Black","Fur_Black","Fur","Black",1,18,-0.0913997123738291,0.0389524198742851,-0.167746455327428,-0.0150529694202303,-8.73471606506111
"Fur_Black","Fur_Black","Fur","Black",1,19,-0.0260479519873818,0.0402902379570027,-0.105016818383107,0.0529209144083435,-2.57116305750015
"Fur_Black","Fur_Black","Fur","Black",1,20,-0.10174370672756,0.0307753391617212,-0.162063371484534,-0.0414240419705865,-9.67389782713735
"Fur_Black","Fur_Black","Fur","Black",1,21,-0.0549311630113641,0.0291538555906414,-0.112072719969021,0.00221039394629299,-5.34496966166164
"Fur_Black","Fur_Black","Fur","Black",1,22,-0.0492631412108628,0.0297290283759165,-0.107532036827659,0.00900575440593359,-4.80693954337358
"Fur_Black","Fur_Black","Fur","Black",1,23,-0.0849566508260819,0.0318758596328213,-0.147433335706412,-0.0224799659457522,-8.14478979867561
"Fur_Black","Fur_Black","Fur","Black",1,24,-0.0744859994481963,0.0412797609699075,-0.155394330949215,0.00642233205282244,-7.17795304332196
"Fur_Black","Fur_Black","Fur","Black",1,25,-0.0509213392924406,0.0429898848903698,-0.135181513677565,0.0333388350926842,-4.96465769349653
"Fur_Black","Fur_Black","Fur","Black",1,26,-0.101922484999705,0.0224528736066847,-0.145930117268807,-0.0579148527306031,-9.69004472821288
"Fur_Black","Fur_Black","Fur","Black",1,27,-0.0460081852590948,0.0395784956199909,-0.123582036674277,0.0315656661560875,-4.49658550431992
"Fur_Black","Fur_Black","Fur","Black",1,28,-0.136006157487609,0.0293698429842285,-0.193571049736697,-0.078441265238521,-12.7162742012428
"Fur_Black","Fur_Black","Fur","Black",1,29,-0.117509078276431,0.0388742385070521,-0.193702585750253,-0.0413155708026091,-11.0867560080265
"Fur_Black","Fur_Black","Fur","Black",1,30,-0.0870545641089789,0.0423539704381425,-0.170068346167738,-0.00404078205021963,-8.33729206712324
"Fur_Black","Fur_Black","Fur","Black",1,31,-0.0832608771358883,0.0269260481369643,-0.136035931484338,-0.0304858227874382,-7.9888920035783
"Fur_Black","Fur_Black","Fur","Black",1,32,-0.0439266637546508,0.0414303599153308,-0.125130169188699,0.0372768416793976,-4.297586054333
"Fur_Black","Fur_Black","Fur","Black",1,33,-0.0935503165711012,0.0348440396201563,-0.161844634226608,-0.0252559989155948,-8.93078066351447
"Fur_Black","Fur_Black","Fur","Black",1,34,-0.0773622499142513,0.0397007854495705,-0.15517578939541,0.000451289566906987,-7.44454891709664
"Fur_Black","Fur_Black","Fur","Black",1,35,-0.0314227802046741,0.0457466933035468,-0.121086299079626,0.0582407386702775,-3.09342153738594
"Fur_Black","Fur_Black","Fur","Black",1,36,-0.0754048085628787,0.0450941651344358,-0.163789372226373,0.0129797551006155,-7.26319961744741
"Fur_Black","Fur_Black","Fur","Black",1,37,-0.0781035140911823,0.0216148445810587,-0.120468609470057,-0.0357384187123073,-7.51313153530471
"Fur_Black","Fur_Black","Fur","Black",1,38,-0.0791114923105934,0.030350131520032,-0.138597750089856,-0.0196252345313307,-7.60630931582281
"Fur_Black","Fur_Black","Fur","Black",1,39,-0.0864284237524401,0.0167443413452897,-0.119247332789208,-0.0536095147156724,-8.27988037448368
"Fur_Black","Fur_Black","Fur","Black",1,40,-0.121514323705025,0.027388307189363,-0.175195405796177,-0.067833241613874,-11.4421631505307
"Fur_Black","Fur_Black","Fur","Black",1,41,-0.0179215496800326,0.0365050320772804,-0.0894714125515022,0.053628313191437,-1.77619137720404
"Fur_Black","Fur_Black","Fur","Black",1,42,-0.128184182836464,0.0243993895055208,-0.176006986267284,-0.0803613794056429,-12.0308659823543
"Fur_Black","Fur_Black","Fur","Black",1,43,-0.074751798306545,0.0215311556709345,-0.116952863421577,-0.0325507331915134,-7.20262175882919
"Fur_Black","Fur_Black","Fur","Black",1,44,-0.115768645790338,0.0232734669572391,-0.161384641026527,-0.0701526505541495,-10.9318737677939
"Fur_Black","Fur_Black","Fur","Black",1,45,-0.12741229165724,0.0269526242610514,-0.1802394352089,-0.0745851481055787,-11.9629371703094
"Fur_Black","Fur_Black","Fur","Black",1,46,-0.070469070815527,0.0502634341065559,-0.168985401664377,0.0280472600333226,-6.8043436263476
"Fur_Black","Fur_Black","Fur","Black",1,47,-0.0424909753380017,0.0333158272249957,-0.107789996698993,0.0228080460229899,-4.16008852900114
"Fur_Black","Fur_Black","Fur","Black",1,48,-0.0393716957022222,0.0358610845895595,-0.109659421497759,0.0309160300933144,-3.86067030304321
"Fur_Black","Fur_Black","Fur","Black",1,49,-0.084991156643453,0.0366078740213875,-0.156742589725373,-0.0132397235615335,-8.14795928310027
"Fur_Black","Fur_Black","Fur","Black",1,50,-0.0389305712232957,0.040453955592679,-0.118220324184946,0.0403591817383551,-3.81825153603591
"Fur_Black","Fur_Black","Fur","Black",1,51,-0.0930210013853489,0.0260134348696219,-0.144007333729808,-0.0420346690408899,-8.88256358287434
"Fur_Black","Fur_Black","Fur","Black",1,52,-0.0308677787518296,0.031934234033419,-0.0934588774573309,0.0317233199536716,-3.03962331788495
"Fur_Black","Fur_Black","Fur","Black",1,53,-0.0857632725077727,0.0400425262010934,-0.164246623861916,-0.00727992115362969,-8.21885232856341
"Fur_Black","Fur_Black","Fur","Black",1,54,-0.128309974351556,0.0295764065123232,-0.18627973111571,-0.0703402175874024,-12.0419310570429
"Fur_Black","Fur_Black","Fur","Black",1,55,-0.00180007009997503,0.034695728075526,-0.0698036971280059,0.0662035569280559,-0.179845094546882
"Fur_Black","Fur_Black","Fur","Black",1,56,-0.0909042597777173,0.0258387616274153,-0.141548232567451,-0.0402602869879834,-8.68948723975641
"Fur_Black","Fur_Black","Fur","Black",1,57,-0.0954826213041025,0.0136142511102676,-0.122166553480227,-0.068798689127978,-9.10658423932698
"Fur_Black","Fur_Black","Fur","Black",1,58,-0.118728068446352,0.0263337277038014,-0.170342174745802,-0.0671139621469008,-11.1950743455212
"Fur_Black","Fur_Black","Fur","Black",1,59,-0.0518727768604634,0.036514928004725,-0.123442035749724,0.0196964820287975,-5.05503488751031
"Fur_Black","Fur_Black","Fur","Black",1,60,-0.0802234098369904,0.0298192615108123,-0.138669162398182,-0.0217776572757984,-7.70898638502782
"Fur_Black","Fur_Black","Fur","Black",1,61,-0.0796679974403173,0.0333182010059014,-0.144971671411884,-0.0143643234687506,-7.65771257422756
"Fur_Black","Fur_Black","Fur","Black",1,62,-0.0776995985727304,0.0313106235665051,-0.13906842076308,-0.0163307763823804,-7.47576710835085
"Fur_Black","Fur_Black","Fur","Black",1,63,-0.0714137039430043,0.0275881007997259,-0.125486381510467,-0.0173410263755415,-6.89233776306354
"Fur_Black","Fur_Black","Fur","Black",1,64,-0.0473804083387095,0.0373871731396822,-0.120659267692487,0.0258984510150676,-4.62754761870485
"Fur_Black","Fur_Black","Fur","Black",1,65,-0.0979361043763801,0.0231385833991246,-0.143287727838664,-0.0525844809140959,-9.32931634981646
"Fur_Black","Fur_Black","Fur","Black",1,66,-0.0271196400693588,0.0495480377104126,-0.124233793981767,0.0699945138430498,-2.67552045161652
"Fur_Black","Fur_Black","Fur","Black",1,67,-0.0333237846419254,0.0336334460651868,-0.0992453389296916,0.0325977696458408,-3.27746638258315
"Fur_Black","Fur_Black","Fur","Black",1,68,-0.0811115876122115,0.0341492974600925,-0.148044210633993,-0.0141789645904302,-7.79092082061468
"Fur_Black","Fur_Black","Fur","Black",1,69,-0.0805261172027384,0.0382328836155116,-0.155462569089141,-0.00558966531633562,-7.73691932667454
"Fur_Black","Fur_Black","Fur","Black",1,70,-0.0886951117380625,0.0320421132568227,-0.151497653721435,-0.0258925697546901,-8.48754582237756
"Fur_Black","Fur_Black","Fur","Black",1,71,-0.0454029073439872,0.0315341424829897,-0.107209826610647,0.0164040119226726,-4.43876189879798
"Fur_Black","Fur_Black","Fur","Black",1,72,-0.0844992898834922,0.0157451539061239,-0.115359791539495,-0.0536387882274893,-8.10276920459939
"Fur_Black","Fur_Black","Fur","Black",1,73,-0.0921364830480749,0.0206134875267354,-0.132538918600476,-0.0517340474956735,-8.80193288510955
"Fur_Black","Fur_Black","Fur","Black",1,74,-0.0736028107905848,0.0310404203849159,-0.13444203474502,-0.0127635868361495,-7.09593745198469
"Fur_Black","Fur_Black","Fur","Black",1,75,-0.0781703137100947,0.024783210204566,-0.126745405711044,-0.0295952217091454,-7.51930941653021
"Fur_Black","Fur_Black","Fur","Black",1,76,-0.0835943473650116,0.0314357796292857,-0.145208475438412,-0.0219802192916117,-8.01956985348465
"Fur_Black","Fur_Black","Fur","Black",1,77,-0.0820754711616227,0.0222844997110662,-0.125753090595313,-0.0383978517279329,-7.87975681448758
"Fur_Black","Fur_Black","Fur","Black",1,78,-0.0581724751973274,0.0334141746147179,-0.123664257442175,0.00731930704751979,-5.65127947391957
"Fur_Black","Fur_Black","Fur","Black",1,79,-0.0982846426167012,0.016489512854588,-0.130604087811694,-0.0659651974217087,-9.36091304369669
"Fur_Black","Fur_Black","Fur","Black",1,80,-0.0785257565392024,0.0215366325988938,-0.120737556433034,-0.0363139566453705,-7.55217517353418
"Fur_Black","Fur_Black","Fur","Black",1,81,-0.118095807364779,0.0272532893486371,-0.171512254488108,-0.0646793602414505,-11.138908693371
"Fur_Black","Fur_Black","Fur","Black",1,82,-0.0752468915933669,0.0324540778288376,-0.138856884137889,-0.0116368990488453,-7.24855374658344
"Fur_Black","Fur_Black","Fur","Black",1,83,-0.0816316119876781,0.0304551861494933,-0.141323776840685,-0.0219394471346713,-7.8388593237519
"Fur_Black","Fur_Black","Fur","Black",1,84,-0.117937785767762,0.0332254768230037,-0.183059720340849,-0.0528158511946748,-11.1248656122842
"Fur_Black","Fur_Black","Fur","Black",1,85,-0.115579584287725,0.0283989206057882,-0.17124146867507,-0.0599176999003798,-10.9150328220764
"Fur_Black","Fur_Black","Fur","Black",1,86,-0.122276993102334,0.0212489779898087,-0.163924989962359,-0.0806289962423089,-11.5096777536542
"Fur_Black","Fur_Black","Fur","Black",1,87,-0.0864535951561392,0.0315543071065138,-0.148300037084906,-0.0246071532273721,-8.28218906958543
"Fur_Black","Fur_Black","Fur","Black",1,88,-0.121906901748423,0.024136831838319,-0.169215092151529,-0.0745987113453179,-11.4769221895844
"Fur_Black","Fur_Black","Fur","Black",1,89,-0.119247030167306,0.0250370654858866,-0.168319678519644,-0.0701743818149684,-11.241148746109
"Fur_Black","Fur_Black","Fur","Black",1,90,-0.0893294819651332,0.0379976651194073,-0.163804905599172,-0.0148540583310949,-8.5455801891306
"Fur_Black","Fur_Black","Fur","Black",1,91,-0.0835295561070983,0.0362991385595905,-0.154675867683896,-0.0123832445303009,-8.01361013264522
"Fur_Black","Fur_Black","Fur","Black",1,92,-0.0810871447842602,0.036016902563017,-0.151680273807773,-0.0104940157607468,-7.78866694241128
"Fur_Black","Fur_Black","Fur","Black",1,93,-0.110644408509238,0.0385134680394763,-0.186130805866612,-0.0351580111518647,-10.4742961879987
"Fur_Black","Fur_Black","Fur","Black",1,94,-0.0594031425712093,0.0343165291237642,-0.126663539653787,0.00785725451136851,-5.76731994778022
"Fur_Black","Fur_Black","Fur","Black",1,95,-0.0890150585122422,0.0326674773013397,-0.153043314022868,-0.0249868030016164,-8.51682025350933
"Fur_Black","Fur_Black","Fur","Black",1,96,-0.0824492091252592,0.0382658827563069,-0.157450339327621,-0.00744807892289759,-7.91417921370606
"Fur_Black","Fur_Black","Fur","Black",1,97,-0.101969430542549,0.0231774427481473,-0.147397218328918,-0.0565416427561803,-9.69428427857253
"Fur_Black","Fur_Black","Fur","Black",1,98,-0.129771502795571,0.0326529263002752,-0.19377123834411,-0.0657717672470314,-12.1703903803397
"Fur_Black","Fur_Black","Fur","Black",1,99,-0.084958156784952,0.0358982149670155,-0.155318658120302,-0.0145976554496016,-8.14492812874003
"Fur_Black","Fur_Black","Fur","Black",1,100,-0.133125463116818,0.0220533251039931,-0.176349980320645,-0.0899009459129917,-12.4644739580293
"Fur_Black","Fur_Black","Fur","Black",1,101,-0.0751198017561811,0.0406662256732547,-0.15482560407576,0.00458600056339808,-7.23676523129597
"Fur_Black","Fur_Black","Fur","Black",1,102,-0.083801662106416,0.0351320393968009,-0.152660459324146,-0.0149428648886863,-8.03863677607939
"Fur_Black","Fur_Black","Fur","Black",1,103,-0.078919751853752,0.0292666957647202,-0.136282475552604,-0.0215570281549004,-7.58859200885378
"Fur_Black","Fur_Black","Fur","Black",1,104,-0.0810958236710586,0.0310739819113097,-0.142000828217226,-0.0201908191248916,-7.78946723065961
"Fur_Black","Fur_Black","Fur","Black",1,105,-0.115182174445336,0.0244684666063324,-0.163140368993747,-0.0672239798969246,-10.8796225435805
"Fur_Black","Fur_Black","Fur","Black",1,106,-0.0822918993573902,0.0304474570922173,-0.141968915258136,-0.0226148834566443,-7.89969207515982
"Fur_Black","Fur_Black","Fur","Black",1,107,-0.0508794705267354,0.023539496626335,-0.097016883914352,-0.00474205713911884,-4.96067859771646
"Fur_Black","Fur_Black","Fur","Black",1,108,-0.0380347212080423,0.0376679609068959,-0.111863924585558,0.0357944821694735,-3.73204850848077
"Fur_Black","Fur_Black","Fur","Black",1,109,-0.100184934407998,0.023023275719524,-0.145310554818265,-0.0550593139977309,-9.53299020641806
"Fur_Black","Fur_Black","Fur","Black",1,110,-0.0411662758703846,0.0205036248465889,-0.0813533805696989,-0.000979171171070381,-4.03304532084219
"Fur_Black","Fur_Black","Fur","Black",1,111,-0.0707452162272713,0.0186883824142847,-0.107374445759269,-0.0341159866952733,-6.83007562619932
"Fur_Black","Fur_Black","Fur","Black",1,112,-0.103010132446519,0.0153868960043659,-0.133168448615076,-0.0728518162779617,-9.78821672254866
"Fur_Black","Fur_Black","Fur","Black",1,113,-0.0757901089856959,0.0391388745085486,-0.152502303022451,0.000922085051059382,-7.29892426304303
"Fur_Black","Fur_Black","Fur","Black",1,114,-0.0845360524071305,0.0305077883169608,-0.144331317508374,-0.0247407873058872,-8.10614751662078
