"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Background_Gray+Earring_No",2,1,-0.0111265913856668,0.029749783204219,-0.0694361664659359,0.0471829836946024,-1.1064919811131
"Background_Gray+Earring_No",2,2,-0.0133818471212741,0.0285006137418592,-0.0692430500553182,0.0424793558127701,-1.3292708262285
"Background_Gray+Earring_No",2,3,-0.0186505588710739,0.0276154592008409,-0.072776858904722,0.0354757411625743,-1.84777134207287
"Background_Gray+Earring_No",2,4,-0.0133019643550138,0.0324104068963211,-0.0768263618718032,0.0502224331617755,-1.3213884206032
"Background_Gray+Earring_No",2,5,-0.0215764819749445,0.0438268411301805,-0.107477090590098,0.0643241266402092,-2.13453748317632
"Background_Gray+Earring_No",2,6,-0.0179381725324173,0.0276143718300449,-0.0720623413193053,0.0361859962544706,-1.77782412350496
"Background_Gray+Earring_No",2,7,0.000655438488387743,0.0140269799946264,-0.0268374423010801,0.0281483192778556,0.0655653335130735
"Background_Gray+Earring_No",2,8,0.000979165350858664,0.0219011963356356,-0.0419471794669871,0.0439055101687045,0.0979644889754105
"Background_Gray+Earring_No",2,9,-0.00514419286060032,0.0272043517123035,-0.0584647222167153,0.0481763364955146,-0.513098415958135
"Background_Gray+Earring_No",2,10,-0.00622699087601883,0.0256657837884295,-0.0565319271013406,0.044077945349303,-0.620764334812418
"Background_Gray+Earring_No",2,11,0.0149892211847647,0.0251715824769871,-0.03434708047013,0.0643255228396594,1.51021229585218
"Background_Gray+Earring_No",2,12,-0.00320839161946301,0.0193082287754049,-0.0410525200192565,0.0346357367803305,-0.320325023107004
"Background_Gray+Earring_No",2,13,-0.0196438017953181,0.0343258971464677,-0.0869225602023948,0.0476349566117586,-1.94521194957851
"Background_Gray+Earring_No",2,14,-0.00826902924493428,0.0311045861699123,-0.0692340181379623,0.0526959596480938,-0.823493486314253
"Background_Gray+Earring_No",2,15,-0.00471661181977751,0.0233042630218814,-0.050392967342665,0.04095974370311,-0.470550607360687
"Background_Gray+Earring_No",2,16,-0.00653646738640514,0.0372122456721352,-0.0794724689037901,0.0663995341309798,-0.651515115303392
"Background_Gray+Earring_No",2,17,0.000394668785776169,0.025587569094804,-0.0497569666400396,0.050546304211592,0.0394746677748303
"Background_Gray+Earring_No",2,18,-0.0184898580437653,0.0288756974666041,-0.0750862250783094,0.0381065089907788,-1.8319969302788
"Background_Gray+Earring_No",2,19,0.00876004613032009,0.0292442387088585,-0.0485586617390425,0.0660787539996827,0.879852761888511
"Background_Gray+Earring_No",2,20,-0.0238014370745618,0.0320451239976289,-0.0866098801099144,0.0390070059607908,-2.35204168481005
"Background_Gray+Earring_No",2,21,-0.00514270534793106,0.026566198337152,-0.057212454088749,0.0469270433928869,-0.512950427821535
"Background_Gray+Earring_No",2,22,-0.00074503130058313,0.0257707180538546,-0.0512556386861381,0.0497655760849718,-0.0744753833675116
"Background_Gray+Earring_No",2,23,-0.00584542376681524,0.0208155512961716,-0.0466439043073116,0.0349530567736811,-0.582837251741231
"Background_Gray+Earring_No",2,24,-0.00589424557374555,0.0274293562786679,-0.0596557838799346,0.0478672927324435,-0.587690858784584
"Background_Gray+Earring_No",2,25,-0.01010558590872,0.0208539012689713,-0.0509792323959037,0.0307680605784637,-1.00546960436727
"Background_Gray+Earring_No",2,26,-0.00837167255868475,0.03547545097493,-0.0779035564695475,0.061160211352178,-0.833672769162419
"Background_Gray+Earring_No",2,27,0.015590084502224,0.0276679004506309,-0.0386390003810126,0.0698191693854605,1.57122438689634
"Background_Gray+Earring_No",2,28,-0.0149562831598089,0.0330413493079741,-0.0797173278034381,0.0498047614838203,-1.48449934743353
"Background_Gray+Earring_No",2,29,-0.0208780689119008,0.0369796877980471,-0.0933582569960732,0.0516021191722716,-2.06616309172899
"Background_Gray+Earring_No",2,30,-0.0195203843009499,0.0333137220649617,-0.0848152795482748,0.0457745109463749,-1.93310952651652
"Background_Gray+Earring_No",2,31,-0.00244990347657998,0.027402236909541,-0.0561582878192804,0.0512584808661204,-0.244690491228861
"Background_Gray+Earring_No",2,32,0.00317705603571918,0.0283598823858909,-0.052408313440627,0.0587624255120654,0.318210822719456
"Background_Gray+Earring_No",2,33,-0.00583430440846486,0.0262112753354635,-0.0572084040659734,0.0455397952490436,-0.581731790536455
"Background_Gray+Earring_No",2,34,0.00148090229626944,0.0259287051337917,-0.0493393597659622,0.0523011643585011,0.148199937356286
"Background_Gray+Earring_No",2,35,0.0132100971196587,0.0251062922550163,-0.0359982357001732,0.0624184299394906,1.32977359331654
"Background_Gray+Earring_No",2,36,0.00010828243221568,0.0254893163746166,-0.0498507776620328,0.0500673425264642,0.0108288294969894
"Background_Gray+Earring_No",2,37,0.00136955759540331,0.0319728452961672,-0.0612972191850844,0.064036334375891,0.137049586769722
"Background_Gray+Earring_No",2,38,-0.0139409401783404,0.0306649786447839,-0.0740442983221168,0.046162417965436,-1.38442152722161
"Background_Gray+Earring_No",2,39,-0.00310657205722118,0.0235550879461959,-0.0492745444317651,0.0430614003173227,-0.310175165518189
"Background_Gray+Earring_No",2,40,-0.0253976117013284,0.0139607830857077,-0.0527607465493155,0.00196552314665878,-2.50778055194864
"Background_Gray+Earring_No",2,41,0.00866614612876042,0.0232988629073385,-0.036999625169623,0.0543319174271438,0.870380588282349
"Background_Gray+Earring_No",2,42,-0.0189158355540358,0.0355460464287837,-0.0885860865544519,0.0507544154463803,-1.87380538645143
"Background_Gray+Earring_No",2,43,-0.0124932202580123,0.037746838447716,-0.0864770236155357,0.0614905830995111,-1.24155039607414
"Background_Gray+Earring_No",2,44,-0.0205048166157058,0.0313845529063668,-0.0820185403121848,0.0410089070807732,-2.02960223944122
"Background_Gray+Earring_No",2,45,-0.0129770436762647,0.0296577770115663,-0.0711062866189346,0.0451521992664053,-1.28932048966598
"Background_Gray+Earring_No",2,46,-0.00118271176324089,0.0222474493526664,-0.0447877124944671,0.0424222889679853,-0.118201263533291
"Background_Gray+Earring_No",2,47,0.0122174916720231,0.0203261603257369,-0.0276217825664211,0.0520567659104674,1.22924300989662
"Background_Gray+Earring_No",2,48,0.0146497176529737,0.0226598899802908,-0.0297636667083964,0.0590631020143437,1.47575506977082
"Background_Gray+Earring_No",2,49,-0.0277485007555846,0.0308889783612808,-0.088290898343695,0.0327938968325258,-2.73670475039548
"Background_Gray+Earring_No",2,50,0.0113166374523521,0.0176564559739642,-0.0232900162566178,0.045923291161322,1.13809128255058
"Background_Gray+Earring_No",2,51,0.00131535869504555,0.0268391962096741,-0.0512894658759158,0.0539201832660069,0.131622415871724
"Background_Gray+Earring_No",2,52,0.017171280970252,0.0244725612450476,-0.0307949390700413,0.0651375010105453,1.73195548838707
"Background_Gray+Earring_No",2,53,-0.000696512751541264,0.0243893360320818,-0.0484996113744216,0.0471065858713391,-0.0696270242841468
"Background_Gray+Earring_No",2,54,-0.0200073475461768,0.0228841207957411,-0.0648602243058294,0.0248455292134759,-1.98085287218006
"Background_Gray+Earring_No",2,55,0.00566564888452108,0.0193403629078354,-0.0322414624148363,0.0435727601838784,0.568172902696618
"Background_Gray+Earring_No",2,56,-0.0041580980506576,0.0169235622906833,-0.0373282801403969,0.0290120840390817,-0.414946513061254
"Background_Gray+Earring_No",2,57,-0.00272064155354715,0.0235809079514365,-0.0489392211383627,0.0434979380312684,-0.271694396234923
"Background_Gray+Earring_No",2,58,-0.0151242860444529,0.0301319374721412,-0.0741828834898496,0.0439343114009438,-1.50104884550468
"Background_Gray+Earring_No",2,59,-0.00125678234789672,0.0258899909769993,-0.0520011646628154,0.049487599967022,-0.125599292770617
"Background_Gray+Earring_No",2,60,-0.000595282151169423,0.0207251100679059,-0.041216497884265,0.0400259335819262,-0.0595105005901875
"Background_Gray+Earring_No",2,61,-0.00397243036515954,0.0338921283546391,-0.0704010019402521,0.062456141209933,-0.396455070091539
"Background_Gray+Earring_No",2,62,0.00301998852087128,0.0199446667370006,-0.0360715582836499,0.0421115353253924,0.302455328022133
"Background_Gray+Earring_No",2,63,0.000884059749626588,0.0304744843339983,-0.05884592954501,0.0606140490442632,0.0884450645630475
"Background_Gray+Earring_No",2,64,0.00770282849645362,0.0235881545545921,-0.0385299544305469,0.0539356114234541,0.773257159950402
"Background_Gray+Earring_No",2,65,-0.0199409177071076,0.0305371326760287,-0.0797936977521239,0.0399118623379087,-1.97434125973037
"Background_Gray+Earring_No",2,66,0.0121596827642977,0.0270545147492288,-0.0408671661441908,0.0651865316727861,1.22339122707256
"Background_Gray+Earring_No",2,67,0.0156760122356759,0.0174965671722336,-0.018617259421902,0.0499692838932538,1.57995254698198
"Background_Gray+Earring_No",2,68,-0.00865985337863131,0.0251897356677917,-0.058031735287503,0.0407120285302403,-0.862246485258666
"Background_Gray+Earring_No",2,69,-0.0186799215111547,0.0267712402510959,-0.0711515524033027,0.0337917093809932,-1.85065330832481
"Background_Gray+Earring_No",2,70,0.000820922607353825,0.0220888552443756,-0.0424732336716223,0.04411507888633,0.0821259656541562
