"treatment_combo","covariate","trait","level","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,1,-0.0806161817029586,0.0788526065340649,-0.235167290509726,0.0739349271038086,-7.74522858073413
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,3,-0.0829125841955745,0.0736138176999611,-0.227195666887498,0.0613704984963492,-7.95683960274425
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,5,-0.0806552294543496,0.0784747401990437,-0.234465720244475,0.0731552613357761,-7.7488308517824
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,6,-0.0777227414174856,0.0749691236757309,-0.224662223821918,0.069216740986947,-7.47790835753136
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,8,-0.0759161809240725,0.0814949720652791,-0.235646326172019,0.0838139643238745,-7.31061053068011
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,12,-0.0872630043789205,0.0741113078382573,-0.232521167741905,0.0579951589840637,-8.35639627559599
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,13,-0.0823669638591342,0.0774709763208129,-0.234210077447928,0.0694761497296591,-7.9066052794133
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,14,-0.081926875812234,0.0806087752011742,-0.239920075206535,0.0760663235820675,-7.86606715768118
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,17,-0.0815092812721285,0.0819013033923323,-0.2420358359211,0.0790172733768428,-7.82758449585229
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,18,-0.0826296469548552,0.0782932544568564,-0.236084425690294,0.0708251317805834,-7.93079348037913
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,25,-0.0782886977394303,0.0671285218701396,-0.209860600604904,0.0532832051260434,-7.53025700529459
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,28,-0.0784905759039367,0.0785039935116428,-0.232358403186756,0.0753772513788831,-7.5489227431169
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,29,-0.0811022320788305,0.0722617076745492,-0.222735179120947,0.0605307149632859,-7.79005815146103
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,30,-0.0780900738639509,0.0745491926388621,-0.224206491436121,0.0680263437082189,-7.51188848242319
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,44,-0.0779127724325544,0.0773024730804799,-0.229425619670295,0.0736000748051862,-7.49548875405926
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,54,-0.072463099365426,0.0764135579744257,-0.2222336729953,0.0773074742644484,-6.98999326902513
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,70,-0.0786912115968549,0.0827357030058582,-0.240853189488337,0.0834707662946272,-7.56746986839348
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,75,-0.077838891823342,0.0718592750202563,-0.218683070863044,0.0630052872163604,-7.48865421194657
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,79,-0.0792905123215443,0.0765611899187025,-0.229350444562201,0.0707694199191127,-7.62284815490514
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,83,-0.0798909687910045,0.0789097273030883,-0.234554034305058,0.0747720967230487,-7.67829996349614
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,84,-0.0754160462441817,0.079971323889494,-0.23215984106759,0.0813277485792265,-7.26424175819954
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,85,-0.0791399801945502,0.0762074463859753,-0.228506575111062,0.0702266147219613,-7.60894137907023
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,87,-0.0795570051334814,0.0793296725184648,-0.235043163269672,0.0759291530027096,-7.64746272191081
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,91,-0.082594574509211,0.0760771783783555,-0.231705844130788,0.0665166951123658,-7.92756433151122
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,93,-0.0805784261461897,0.072903444114138,-0.2234691766099,0.0623123243175208,-7.74174538472001
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,96,-0.0806038392055027,0.0775602166558184,-0.232621863850907,0.0714141854399013,-7.74408991942565
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,97,-0.0766740751016435,0.0770566312678698,-0.227705072386668,0.0743569221833813,-7.38083266544665
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,98,-0.0833404671071622,0.0761010360433031,-0.232498497752036,0.0658175635377119,-7.99621487360324
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,99,-0.0802355070970115,0.0771011274578323,-0.231353716914363,0.0708827027203398,-7.71010284666406
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,100,-0.0830685014966378,0.0743614459289158,-0.228816935517313,0.0626799325240372,-7.97118960515883
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,101,-0.0841880485216897,0.07802858782198,-0.23712408065277,0.0687479836093911,-8.07416253378209
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,102,-0.075230988535134,0.0824153958314257,-0.236765164364728,0.0863031872944603,-7.24707870320367
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,103,-0.0877350274203098,0.0784526779867513,-0.241502276274342,0.0660322214337228,-8.39964396039501
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,105,-0.0821742333883428,0.0706230618905046,-0.220595434693732,0.0562469679170462,-7.88885436557598
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,115,-0.0806378438243493,0.0740158380512395,-0.225708886404779,0.0644331987560802,-7.74722699314648
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,122,-0.0835161320186726,0.0768274848057703,-0.234098002237982,0.0670657382006372,-8.0123752909254
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,126,-0.0811179712364139,0.0724024073205579,-0.223026689584707,0.0607907471118797,-7.79150944684542
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,127,-0.0815185512613977,0.0771508213971381,-0.232734161199788,0.069697058676993,-7.82843892919463
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,131,-0.077674207428209,0.0752838201875758,-0.225230494995858,0.0698820801394396,-7.47341778235586
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,140,-0.0806232976920708,0.078258177756386,-0.234009326094587,0.0727627307104457,-7.74588506234734
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,156,-0.0774642713587136,0.0752573605216815,-0.224968697981209,0.0700401552637821,-7.45399107624943
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,158,-0.0840366960984974,0.0731750358346264,-0.227459766334365,0.0593863741373703,-8.06024828257634
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,162,-0.0813149665976721,0.0721573984957295,-0.222743467649302,0.0601135344539577,-7.8096723026951
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,166,-0.0837102626338966,0.0697552588797097,-0.220430570038128,0.0530100447703345,-8.03023117186051
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,169,-0.0804458147628321,0.0770630970439318,-0.231489484968938,0.0705978554432742,-7.72951007869683
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,170,-0.0778679549497048,0.080461093669179,-0.235571698541296,0.0798357886418859,-7.49134284180901
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,174,-0.0802102828259622,0.0714442814368548,-0.220241074442198,0.0598205087902732,-7.70777487192255
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,183,-0.0812007889430659,0.0798026155726205,-0.237613915465402,0.0752123375792703,-7.79914562635708
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,188,-0.085685373978925,0.0755458775566287,-0.233755293989917,0.0623845460320673,-8.21170243370432
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,192,-0.0809724258266887,0.0799846860581565,-0.237742410500675,0.075797558847298,-7.77808794761261
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,193,-0.0801760009726822,0.0805968198635608,-0.238145767905261,0.077793765959897,-7.70461086916818
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,198,-0.0833220775717829,0.0754409434983904,-0.231186326828628,0.0645421716850623,-7.99452295118485
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,199,-0.080420711821478,0.076091935258845,-0.229560904928814,0.0687194812858583,-7.7271937889269
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,202,-0.0857589908311788,0.074807701120225,-0.23238208502682,0.0608641033644622,-8.21845935053035
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,205,-0.0772855334585824,0.0753148822990016,-0.224902702764625,0.0703316358474607,-7.43744811856616
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,213,-0.0777242695922224,0.0773349926097355,-0.229300855107304,0.0738523159228591,-7.47804974734638
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,215,-0.0810352125195326,0.078286987738655,-0.234477708487297,0.0724072834482313,-7.78387807470476
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,228,-0.0842331423364902,0.0773548405386913,-0.235848629792325,0.0673823451193448,-8.07830772701018
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,230,-0.078775879145731,0.0771511187572452,-0.229992071909932,0.0724403136184697,-7.57529557285986
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,232,-0.0822913173763444,0.0754009038372771,-0.230077088897408,0.0654944541447187,-7.89963847451071
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,235,-0.076010432016114,0.0776176407702867,-0.228141007925876,0.076120143893648,-7.31934619517882
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,237,-0.0824226169705407,0.0750727150367966,-0.229565138442662,0.0647199045015806,-7.91173042075314
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,249,-0.0854233488131495,0.0752758636066264,-0.232964041482137,0.0621173438558382,-8.18764843857985
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,251,-0.0782996622415173,0.0755279456419385,-0.226334435699717,0.0697351112166822,-7.53127088442629
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,255,-0.083616153443936,0.0717909728179739,-0.224326460167165,0.0570941532792928,-8.02157556413551
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,256,-0.0803495449571639,0.0821472681446774,-0.241358190520732,0.0806591006064038,-7.72062678897377
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,258,-0.0806943985374509,0.0760777560794345,-0.229806800453142,0.0684180033782407,-7.75244417472721
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,259,-0.0849017637072914,0.0765833986566858,-0.235005225074396,0.0652016976598127,-8.13974799247793
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,271,-0.0782348073907144,0.0747855792013399,-0.224814542625341,0.0683449278439118,-7.52527364432262
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,274,-0.0815575439822839,0.0722700918954232,-0.223206924097313,0.0600918361327456,-7.8320328790797
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,275,-0.0812923847742676,0.0747052237018344,-0.227714623229863,0.0651298536813279,-7.80759045348955
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,276,-0.0782685549797133,0.0729220588959976,-0.221195790415869,0.0646586804564419,-7.52839439072133
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,277,-0.0822728341449149,0.0742155401971054,-0.227735292931241,0.0631896246414116,-7.89793614648167
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,280,-0.077085005106714,0.0813816509508761,-0.236593040970431,0.0824230307570031,-7.41888484142317
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,282,-0.081461558663603,0.0728632771924033,-0.224273581960713,0.0613504646335074,-7.82318568278975
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,283,-0.0827034403321386,0.0797594185974543,-0.239031900783149,0.0736250201188718,-7.93758732739847
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,288,-0.0745809851137792,0.0794195657612662,-0.230243334005861,0.0810813637783025,-7.18676938851307
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,297,-0.0810340966755263,0.0740513924684363,-0.226174825913661,0.0641066325626088,-7.78377517584041
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,300,-0.0827053382072048,0.0717711634016504,-0.22337681847444,0.0579661420600299,-7.93776205019021
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,308,-0.0817027341276822,0.068685413203663,-0.216326144006862,0.0529206757514972,-7.84541378821548
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,309,-0.0784634003613015,0.0760669216332466,-0.227554566762465,0.0706277660398618,-7.5464103007869
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,310,-0.0845842187363186,0.0737066576795488,-0.229049267788234,0.059880830315597,-8.11057359957492
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,315,-0.0796626329987383,0.0776076148998296,-0.231773558202404,0.0724482922049277,-7.65721720809271
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,317,-0.0809647218598199,0.073818601301643,-0.22564918041104,0.0637197366914004,-7.77737747032084
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,319,-0.0812251006741339,0.0700642268454651,-0.218550985291246,0.0561007839429778,-7.80138716148494
"Background_Orange+Clothes_No+Earring_No","Background_Orange","Background","Orange",3,320,-0.0834182020939646,0.0803313283269795,-0.240867605614844,0.0740312014269152,-8.00336650865608
