"treatment_combo","covariate","trait","level","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,1,0.0017219772853267,0.0459986282899502,-0.0884353341629757,0.091879288733629,0.172346073958152
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,2,0.0186120393676175,0.0500018422626698,-0.0793915714672154,0.11661565020245,1.8786322950854
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,3,0.0196666232033043,0.0418107575899085,-0.0622824616729162,0.101615708079525,1.98612852583673
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,4,0.00351723709890129,0.043181759212278,-0.0811190109571636,0.0881534851549662,0.352342983561882
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,5,0.0222471542374135,0.0439635689225796,-0.0639214408508424,0.10841574932567,2.24964675780039
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,6,0.0202482272214786,0.0499603878768187,-0.0776741330170861,0.118170587460043,2.04546132040875
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,7,0.000947251237008924,0.0409696347026888,-0.079353232780261,0.0812477352542789,0.0947700021154629
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,8,0.001029288255083,0.0478393131956202,-0.0927357656083325,0.0947943421184985,0.102981815402958
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,9,0.00119903883075999,0.0479870846198535,-0.0928556470241529,0.0952537246856728,0.119975796521343
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,10,5.08327161326476e-05,0.0433432368806248,-0.084901911569892,0.0850035770021573,0.00508340081371017
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,11,0.00256564895591736,0.0464351993029795,-0.0884473416779224,0.0935786395897571,0.256894304976019
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,12,-0.00129078668909611,0.0426170446501714,-0.084820194203432,0.0822386208252397,-0.12899539822786
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,14,-0.000625385660348456,0.0444137178490081,-0.0876762726444044,0.0864255013237075,-0.0625190147495513
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,15,0.000160192401735745,0.0451166179294535,-0.0882683787399931,0.0885887635434646,0.0160205233223687
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,16,-0.00277476715127657,0.0390170683295752,-0.079248221077244,0.0736986867746908,-0.277092104307863
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,17,-0.00395494972718407,0.041351111170137,-0.0850031276206526,0.0770932281662845,-0.394713921363399
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,18,0.0163322702099724,0.0456117888737321,-0.0730668359825425,0.105731376402487,1.64663707960446
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,19,0.00151042286174526,0.0459308971866565,-0.0885141356241014,0.0915349813475919,0.151156412488018
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,20,0.0214130502779305,0.0561457311630183,-0.0886325828015853,0.131458683357446,2.16439548174008
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,21,0.00287356749431159,0.0425415214404819,-0.080507814529033,0.0862549495176562,0.287770014692112
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,22,-0.000690745590329934,0.0416726130380916,-0.0823690671449894,0.0809875759643295,-0.0690507080514324
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,23,-0.00180352641835016,0.044168154085254,-0.0883731084254479,0.0847660555887476,-0.180190104186262
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,24,0.0193348946404556,0.0463107134120881,-0.0714341036472371,0.110103892928148,1.95230242484248
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,25,0.0185799805778494,0.050665073234537,-0.0807235629618432,0.117883524117542,1.87536624178393
"Earring_No+Eyes_Bored+Hat_No","Earring_No","Earring","No",3,26,0.0158808140505868,0.0456062956079169,-0.0735075253409303,0.105269153442104,1.60075843609135
