"treatment_combo","covariate","trait","level","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,8,0.207219449279782,0.188260266775542,-0.161770673600281,0.576209572159844,23.0252520189183
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,15,0.20570118442888,0.173557845122646,-0.134472192011506,0.545874560869265,22.8386088257575
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,17,0.217360028462229,0.156610723130538,-0.0895969888736249,0.524317045798082,24.2791461900707
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,27,0.188781928532518,0.166473151425295,-0.13750544826106,0.515069305326096,20.7777541941821
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,60,0.210044624253362,0.159314843125474,-0.102212468272566,0.522301716779291,23.3733113147403
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,74,0.202002567110551,0.149955274698671,-0.0919097712988444,0.495914905519946,22.3851149868525
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,79,0.0993935762604433,0.137201095070722,-0.169520570078172,0.368307722599059,10.4500919366753
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,81,0.1999788239985,0.165625634210689,-0.124647419054449,0.52460506705145,22.1376894007382
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,107,0.201905499177217,0.157118929034088,-0.106047601729596,0.50985860008403,22.3732358932188
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,113,0.201885380357614,0.171187750466435,-0.133642610556598,0.537413371271827,22.3707739129278
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,122,0.204989571273517,0.153904016598308,-0.096662301259166,0.506641443806201,22.7512263506776
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,134,0.204924168324126,0.17176665709352,-0.131738479579172,0.541586816227425,22.7431983209642
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,175,0.205996918100992,0.165288141411447,-0.117967839065444,0.529961675267429,22.8749417107867
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,184,0.211887710112111,0.147040690031219,-0.0763120423490782,0.500087462573301,23.6009085964088
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,213,0.201348080120775,0.159857780183035,-0.111973169037974,0.514669329279523,22.3050417276628
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,239,0.208478065884877,0.183462542005545,-0.151108516445991,0.568064648215746,23.1801911279696
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,243,0.204109923984075,0.157993445457734,-0.105557229113083,0.513777077081233,22.6432960444027
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,252,0.205414345765933,0.159556072272166,-0.107315555887513,0.518144247419379,22.803379016321
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,269,0.200846232097285,0.168186198487032,-0.128798716937299,0.530491181131868,22.2436785829832
"Earring_No+Hat_Beanie","Earring_No","Earring","No",2,285,0.203188291431841,0.166862430619427,-0.123862072582235,0.530238655445917,22.530316061467
