"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Earring_No",1,1,-0.095343937375463,0.0547698527431916,-0.202692848752119,0.0120049740011925,-9.09397790921433
"Earring_No",1,2,-0.0548800802276878,0.0293457291109869,-0.112397709285222,0.00263754882984662,-5.34013429572207
"Earring_No",1,3,-0.0444173384075972,0.0313257512508775,-0.105815810859317,0.0169811340441227,-4.34453328423214
"Earring_No",1,4,-0.0587256154859326,0.0536258852215814,-0.163832350520232,0.0463811195483669,-5.70345312141741
"Earring_No",1,5,-0.0713521067700401,0.0222898468285588,-0.115040206554015,-0.0276640069860649,-6.88660241764971
"Earring_No",1,6,-0.0678620489760836,0.0251343280694799,-0.117125331992264,-0.0185987659599029,-6.5610635343728
"Earring_No",1,7,-0.0715005324180763,0.0299940160059529,-0.130288803789744,-0.0127122610464087,-6.90042180842534
"Earring_No",1,8,-0.0371570565258846,0.0226767909820667,-0.0816035668507353,0.00728945379896604,-3.64752043920843
"Earring_No",1,9,-0.0564834359510926,0.0211050739719056,-0.0978493809360276,-0.0151174909661576,-5.49178612477347
"Earring_No",1,10,-0.0422491813961713,0.0318357953080412,-0.104647340199932,0.0201489774075894,-4.13691221718891
"Earring_No",1,11,0.00582927243846127,0.0427488000144436,-0.0779583755898482,0.0896169204667707,0.584629570872774
"Earring_No",1,12,-0.0433421004077835,0.0349520489438995,-0.111848116337826,0.0251639155222595,-4.24162557630502
"Earring_No",1,13,0.0218389111883328,0.0379502727628497,-0.0525436234268526,0.0962214458035182,2.20791256966628
"Earring_No",1,14,-0.0470682870349867,0.0203305874988014,-0.0869162385326374,-0.00722033553733599,-4.59777519846675
"Earring_No",1,15,-0.0580993873971889,0.024310259153032,-0.105747495337132,-0.0104512794572462,-5.64438348148705
"Earring_No",1,16,0.0060629681735063,0.0171897036636236,-0.0276288510071959,0.0397547873542085,0.608138516677759
"Earring_No",1,17,-0.0246064130790896,0.0316329847904395,-0.086607063268351,0.0373942371101719,-2.43061431935936
"Earring_No",1,18,-0.022502033601031,0.0318808454161714,-0.084988490616727,0.039984423414665,-2.2250751160566
"Earring_No",1,19,0.122012077044783,0.0383485454240389,0.0468489280136668,0.1971752260759,12.976774595359
"Earring_No",1,20,-0.0301544390149357,0.0333671732782917,-0.0955540986403875,0.0352452206105161,-2.97043295310907
"Earring_No",1,21,-0.0595963198177842,0.0279087086977353,-0.114297388865345,-0.00489525077022303,-5.78552179930171
"Earring_No",1,22,-0.0803144198017101,0.0561321585021757,-0.190333450465975,0.0297046108625543,-7.71738540471782
"Earring_No",1,23,-0.0330224341763639,0.0374718518937439,-0.106467263888102,0.0404223955353741,-3.24831460981772
"Earring_No",1,24,0.0102758886926782,0.0379619875927723,-0.0641296069891555,0.0846813843745119,1.03288669476072
"Earring_No",1,25,-0.00408317968084254,0.0467751644159975,-0.0957625019361976,0.0875961425745126,-0.407485483715475
"Earring_No",1,26,-0.0631776730010675,0.0273821781587212,-0.116846742192161,-0.00950860380997393,-6.12233363964068
"Earring_No",1,27,0.00779865039382968,0.0278513660063956,-0.0467900269787058,0.0623873277663651,0.782913907312777
