"treatment_combo","covariate","trait","level","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Fur_Brown","Fur_Brown","Fur","Brown",1,1,-0.0444348533698051,0.0280949153577458,-0.099500887470987,0.0106311807313767,-4.34620867144443
"Fur_Brown","Fur_Brown","Fur","Brown",1,2,-0.064372485089678,0.023097847613113,-0.10964426641138,-0.0191007037679764,-6.23443282818994
"Fur_Brown","Fur_Brown","Fur","Brown",1,3,-0.0353336801123445,0.018296236812392,-0.0711943042646327,0.000526944039943744,-3.47167333157687
"Fur_Brown","Fur_Brown","Fur","Brown",1,4,-0.0392573870211941,0.049116496632218,-0.135525720420341,0.0570109463779532,-3.84968011494564
"Fur_Brown","Fur_Brown","Fur","Brown",1,5,-0.0441995724060682,0.0246775849069889,-0.0925676388237665,0.00416849401163013,-4.32370050746813
"Fur_Brown","Fur_Brown","Fur","Brown",1,6,-0.0285673441638268,0.0434384957132171,-0.113706795761732,0.0565721074340788,-2.81631555973302
"Fur_Brown","Fur_Brown","Fur","Brown",1,7,-0.0575724007513947,0.0239197446846796,-0.104455100333367,-0.0106897011694226,-5.59464622734281
"Fur_Brown","Fur_Brown","Fur","Brown",1,8,-0.0411793231521926,0.0380071332806719,-0.11567330438231,0.0333146580779243,-4.03429742057588
"Fur_Brown","Fur_Brown","Fur","Brown",1,9,-0.0435338353640857,0.0417107868828146,-0.125286977654402,0.0382193069262309,-4.25998404400448
"Fur_Brown","Fur_Brown","Fur","Brown",1,10,-0.0706669039150992,0.0383628700560811,-0.145858129225018,0.00452432139481977,-6.82277898829214
"Fur_Brown","Fur_Brown","Fur","Brown",1,11,-0.0313794831188712,0.0367171685989968,-0.103345133572905,0.0405861673351625,-3.08922567410971
"Fur_Brown","Fur_Brown","Fur","Brown",1,12,-0.0468604836837794,0.0204607994316918,-0.0869636505698954,-0.00675731679766348,-4.57794823645714
"Fur_Brown","Fur_Brown","Fur","Brown",1,13,-0.034453609852028,0.0349544738589331,-0.102964378615537,0.0340571589114808,-3.3866842292927
"Fur_Brown","Fur_Brown","Fur","Brown",1,14,-0.0653039706957539,0.0309168636582158,-0.125901023465857,-0.00470691792565101,-6.3217334384128
"Fur_Brown","Fur_Brown","Fur","Brown",1,15,-0.0479248866530358,0.0351330839580845,-0.116785731210881,0.0209359579048097,-4.67946171647784
"Fur_Brown","Fur_Brown","Fur","Brown",1,16,-0.0602133606690081,0.0265126739075695,-0.112178201527844,-0.00824851981017202,-5.84363804923419
"Fur_Brown","Fur_Brown","Fur","Brown",1,17,-0.076955913299245,0.0207369719466973,-0.117600378314772,-0.0363114482837182,-7.40693260647863
"Fur_Brown","Fur_Brown","Fur","Brown",1,18,-0.0261215048759872,0.044375799720162,-0.113098072327505,0.0608550625755303,-2.57832896635085
"Fur_Brown","Fur_Brown","Fur","Brown",1,19,-0.0652293170994932,0.0336494144458474,-0.131182169413354,0.000723535214367604,-6.31473975787405
"Fur_Brown","Fur_Brown","Fur","Brown",1,20,-0.0451528537763681,0.0350483594889845,-0.113847638374778,0.0235419308220415,-4.41486348246707
"Fur_Brown","Fur_Brown","Fur","Brown",1,21,-0.0339078608400143,0.0470708542338301,-0.126166735138321,0.0583510134582927,-3.33394321729492
"Fur_Brown","Fur_Brown","Fur","Brown",1,22,-0.0360452084432858,0.045453038861225,-0.125133164611287,0.0530427477247152,-3.54033154171234
"Fur_Brown","Fur_Brown","Fur","Brown",1,23,-0.0681349644139034,0.0318793143531288,-0.130618420546036,-0.00565150828177097,-6.58656098314578
"Fur_Brown","Fur_Brown","Fur","Brown",1,24,-0.0417510615491611,0.042326709861447,-0.124711412877597,0.041209289779275,-4.08914901565689
"Fur_Brown","Fur_Brown","Fur","Brown",1,25,-0.0625228791250096,0.05020552223878,-0.160925702713018,0.0358799444629991,-6.0608429889556
"Fur_Brown","Fur_Brown","Fur","Brown",1,26,-0.0684584986456234,0.0396394001720014,-0.146151722982746,0.00923472569149944,-6.61677853989984
"Fur_Brown","Fur_Brown","Fur","Brown",1,27,-0.0602738044305393,0.02018248738186,-0.0998314796989849,-0.0207161291620936,-5.84932904192834
"Fur_Brown","Fur_Brown","Fur","Brown",1,28,-0.0153535541302112,0.0295977956086507,-0.0733652335231665,0.0426581252627441,-1.5236289229406
"Fur_Brown","Fur_Brown","Fur","Brown",1,29,-0.0548963099691653,0.0250571940497275,-0.104008410306631,-0.00578420963169933,-5.34167058840389
"Fur_Brown","Fur_Brown","Fur","Brown",1,30,-0.0166952831559707,0.0386766283224143,-0.0925014746679027,0.0591109083559614,-1.65566892760414
"Fur_Brown","Fur_Brown","Fur","Brown",1,31,-0.0335918260058297,0.0321746445249499,-0.0966541292747315,0.0294704772630721,-3.30338854815273
"Fur_Brown","Fur_Brown","Fur","Brown",1,32,-0.0593707813653243,0.0256472914973289,-0.109639472700089,-0.00910209003055966,-5.76427041527695
"Fur_Brown","Fur_Brown","Fur","Brown",1,33,-0.0677171587191071,0.03797937290761,-0.142156729618023,0.0067224121798085,-6.54752416201881
"Fur_Brown","Fur_Brown","Fur","Brown",1,34,-0.0564557441627307,0.0153236729272472,-0.0864901431001353,-0.0264213452253261,-5.48916898707994
