"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Clothes_No+Earring_No+Eyes_Closed",3,1,-0.0428341929904536,0.0589338324616439,-0.158344504615276,0.0726761186343684,-4.19297683418112
"Clothes_No+Earring_No+Eyes_Closed",3,2,-0.0453654513692073,0.0584547551291225,-0.159936771422287,0.0692058686838728,-4.43518249243907
"Clothes_No+Earring_No+Eyes_Closed",3,3,-0.0464809079443895,0.0615325034458593,-0.167084614698274,0.0741227988094946,-4.54172146563818
"Clothes_No+Earring_No+Eyes_Closed",3,4,-0.0456077973664597,0.0592461752142627,-0.161730300786414,0.0705147060534951,-4.45833943733039
"Clothes_No+Earring_No+Eyes_Closed",3,5,-0.0454586065820028,0.0590774969709951,-0.161250500645153,0.0703332874811476,-4.44408443871196
"Clothes_No+Earring_No+Eyes_Closed",3,6,-0.0480264755736472,0.0578023732130095,-0.161319127071146,0.0652661759238514,-4.68914473522212
"Clothes_No+Earring_No+Eyes_Closed",3,7,-0.0483687396827876,0.0605397628913844,-0.167026674949901,0.0702891955843259,-4.72176063824583
"Clothes_No+Earring_No+Eyes_Closed",3,8,-0.0479319664321927,0.0581636977918895,-0.161932814104296,0.0660688812399108,-4.68013656244911
"Clothes_No+Earring_No+Eyes_Closed",3,9,-0.03954079191943,0.0527108677635056,-0.142854092735901,0.0637725088970411,-3.8769257256159
"Clothes_No+Earring_No+Eyes_Closed",3,10,-0.0466134167461933,0.0583821774494039,-0.161042484547025,0.0678156510546383,-4.55436968973001
"Clothes_No+Earring_No+Eyes_Closed",3,11,-0.0455834876588559,0.0551368756387677,-0.153651763910841,0.0624847885931288,-4.45601681926716
"Clothes_No+Earring_No+Eyes_Closed",3,12,-0.0511050066087986,0.0573776915633909,-0.163565282073045,0.0613552688554476,-4.9821109769292
"Clothes_No+Earring_No+Eyes_Closed",3,13,-0.0427266344020828,0.0565180095435359,-0.153501933107413,0.0680486643032477,-4.18267141180498
"Clothes_No+Earring_No+Eyes_Closed",3,14,-0.0440840732624533,0.058929640690796,-0.159586169016413,0.071418022491507,-4.31264933862452
"Clothes_No+Earring_No+Eyes_Closed",3,15,-0.0427562657111984,0.0604160850164257,-0.161171792343393,0.075659260920996,-4.18551056262293
"Clothes_No+Earring_No+Eyes_Closed",3,16,-0.0431480642153207,0.0598253668763521,-0.160405783292971,0.0741096548623294,-4.22304318316532
"Clothes_No+Earring_No+Eyes_Closed",3,17,-0.0459441731449692,0.0621379365994959,-0.167734528879981,0.0758461825900427,-4.49047193318262
"Clothes_No+Earring_No+Eyes_Closed",3,18,-0.0408904359928094,0.0540007778112937,-0.146731960502945,0.0649510885173262,-4.00657015652706
"Clothes_No+Earring_No+Eyes_Closed",3,19,-0.0444855781672821,0.0597386109783144,-0.161573255684778,0.0726020993502142,-4.35106056758071
"Clothes_No+Earring_No+Eyes_Closed",3,20,-0.049058641837391,0.0578041077668242,-0.162354693060366,0.0642374093855844,-4.78747063152904
"Clothes_No+Earring_No+Eyes_Closed",3,21,-0.0419376232245352,0.0601321077138581,-0.159796554343697,0.0759213078946267,-4.10704063570588
"Clothes_No+Earring_No+Eyes_Closed",3,22,-0.0463303774202004,0.0545022185130032,-0.153154725705687,0.060493970865286,-4.52735099936243
"Clothes_No+Earring_No+Eyes_Closed",3,23,-0.04245759285162,0.0622369197048581,-0.164441955473142,0.0795267697699019,-4.1568891010595
"Clothes_No+Earring_No+Eyes_Closed",3,24,-0.0445696248502666,0.0572187240396647,-0.156718323968009,0.0675790742674762,-4.35909920585582
"Clothes_No+Earring_No+Eyes_Closed",3,25,-0.0423911705817133,0.063200199340755,-0.166263561289593,0.0814812201261665,-4.15052277264803
"Clothes_No+Earring_No+Eyes_Closed",3,26,-0.0425752124101187,0.0583030724392453,-0.156849234391039,0.071698809570802,-4.1681614625105
"Clothes_No+Earring_No+Eyes_Closed",3,27,-0.044374554426334,0.0561852607757504,-0.154497665546805,0.0657485566941369,-4.34044067498801
"Clothes_No+Earring_No+Eyes_Closed",3,28,-0.044249452548986,0.0586467461944827,-0.159197075090172,0.0706981699922001,-4.32847273593996
"Clothes_No+Earring_No+Eyes_Closed",3,29,-0.0435474222751704,0.0589345983422216,-0.159059235025925,0.0719643904755839,-4.26128484625156
"Clothes_No+Earring_No+Eyes_Closed",3,30,-0.045292296177079,0.0571173026033036,-0.157242209279554,0.0666576169253961,-4.4281911741311
"Clothes_No+Earring_No+Eyes_Closed",3,31,-0.0446058266335559,0.0649303513473325,-0.171869315274327,0.0826576620072158,-4.36256151434871
"Clothes_No+Earring_No+Eyes_Closed",3,32,-0.0492548913077284,0.061922333001761,-0.17062266399118,0.0721128813757232,-4.80615420660627
"Clothes_No+Earring_No+Eyes_Closed",3,33,-0.0405033085030692,0.0544101833806292,-0.147147267929102,0.066140650922964,-3.96940126691493
"Clothes_No+Earring_No+Eyes_Closed",3,34,-0.051361542547986,0.0604650955647284,-0.169873129854854,0.0671500447588817,-5.00648335400036
"Clothes_No+Earring_No+Eyes_Closed",3,35,-0.0432640183917868,0.0546777631473767,-0.150432434160645,0.0639043973770715,-4.23414827746397
"Clothes_No+Earring_No+Eyes_Closed",3,36,-0.0480935062199734,0.0630560451205853,-0.171683354656321,0.0754963422163738,-4.69553326933624
"Clothes_No+Earring_No+Eyes_Closed",3,37,-0.044691492490814,0.0621564343030461,-0.166518103724784,0.0771351187431564,-4.37075402658825
"Clothes_No+Earring_No+Eyes_Closed",3,38,-0.0490269157679652,0.0584977128814505,-0.163682433015608,0.0656286014796779,-4.78444986429382
"Clothes_No+Earring_No+Eyes_Closed",3,39,-0.0467406577266881,0.0618386783174653,-0.16794446722892,0.074463151775544,-4.56651351270227
